id,name,x,y,simc,prng,kind,gmina,powiat
1249,Dobki Nowe,572.094,688.709,0508320,88728,wieś,Czerwin-gmina wiejska,ostrołęcki
1250,Dobki Stare,570.516,688.688,0508402,128962,wieś,Czerwin-gmina wiejska,ostrołęcki
1251,Dobra,518.021,574.877,0561425,24641,wieś,Bulkowo-gmina wiejska,płocki
1252,Dobra Wola,580.957,581.714,0118300,24667,wieś,Lipowiec Kościelny-gmina wiejska,mławski
1253,Dobra Wola,523.470,610.623,0119959,24669,wieś,Nasielsk-gmina miejsko-wiejska,nowodworski
1254,Dobra Wola,435.010,639.001,0623617,24670,wieś,Jasieniec-gmina wiejska,grójecki
1255,Dobra Wola,403.839,616.223,0626774,24671,przysiółek,Klwów-gmina wiejska,przysuski
1256,Dobre,498.365,682.506,0670278,24695,miasto,Dobre-gmina miejsko-wiejska,miński
1257,Dobrogosty,588.952,606.045,0114169,24732,wieś,Dzierzgowo-gmina wiejska,mławski
1258,Dobrosielice Drugie,543.351,563.792,0563170,24782,wieś,Drobin-gmina miejsko-wiejska,płocki
1259,Dobrosielice Pierwsze,542.998,562.518,0563186,24783,wieś,Drobin-gmina miejsko-wiejska,płocki
1260,Dobrołęka,575.302,667.058,0515796,24745,wieś,Olszewo-Borki-gmina wiejska,ostrołęcki
1261,Dobrska-Kolonia,534.916,574.262,0123435,24826,wieś,Raciąż-gmina wiejska,płoński
1262,Dobrska-Włościany,537.598,574.170,0123441,24828,wieś,Raciąż-gmina wiejska,płoński
1263,Dobrut,382.864,637.095,0630310,24837,wieś,Orońsko-gmina wiejska,szydłowiecki
1264,Dobrzankowo,570.230,632.120,0517772,24872,wieś,Przasnysz-gmina wiejska,przasnyski
1265,Dobrzanów,474.819,706.312,0687540,24873,wieś,Skórzec-gmina wiejska,siedlecki
1266,Dobrzenica,452.461,634.889,0007031,24897,wieś,Prażmów-gmina wiejska,piaseczyński
1267,Dobrzenice Duże,543.041,539.201,0571292,24899,wieś,Mochowo-gmina wiejska,sierpecki
1268,Dobrzenice Małe,542.773,538.205,0571300,24900,wieś,Mochowo-gmina wiejska,sierpecki
1269,Dobrzyków,511.816,550.875,0563772,24935,wieś,Gąbin-gmina miejsko-wiejska,płocki
1270,Dobrzyniec,474.754,668.405,0674655,24939,wieś,Kołbiel-gmina wiejska,otwocki
1271,Dobrzyń,502.217,616.685,0001241,24962,wieś,Czosnów-gmina wiejska,nowodworski
1272,Dobrów,492.885,541.508,0577685,24823,wieś,Szczawin Kościelny-gmina wiejska,gostyniński
1273,Doliwo,491.997,735.797,0682407,25248,wieś,Mordy-gmina miejsko-wiejska,siedlecki
1274,Dolne Pole,505.876,714.480,0688730,25308,wieś,Sokołów Podlaski-gmina wiejska,sokołowski
1275,Domanice,468.233,717.763,0670746,25745,wieś,Domanice-gmina wiejska,siedlecki
1276,Domanice-Kolonia,469.570,718.553,0670769,170820,wieś,Domanice-gmina wiejska,siedlecki
1277,Domaniew,481.704,620.340,0000520,25751,wieś,Brwinów-gmina miejsko-wiejska,pruszkowski
1278,Domaniewek,481.984,619.524,0000537,175547,wieś,Brwinów-gmina miejsko-wiejska,pruszkowski
1279,Domaniewek Pierwszy,483.536,620.009,0005760,25753,wieś,Ożarów Mazowiecki-gmina miejsko-wiejska,warszawski zachodni
1280,Domaniewice,418.015,599.948,0629620,25756,wieś,Nowe Miasto nad Pilicą-gmina miejsko-wiejska,grójecki
1281,Domaniewice,430.122,635.136,0632734,25755,wieś,Promna-gmina wiejska,białobrzeski
1282,Domaniów,398.449,628.563,0634070,25767,wieś,Przytyk-gmina miejsko-wiejska,radomski
1283,Domaszew,432.047,672.699,0680348,25806,wieś,Maciejowice-gmina miejsko-wiejska,garwoliński
1284,Domaszew-Młyn,430.868,673.787,0680354,192462,osada,Maciejowice-gmina miejsko-wiejska,garwoliński
1285,Domosław,530.780,633.338,0129194,25877,wieś,Winnica-gmina wiejska,pułtuski
1286,Dosin,514.550,636.557,0008183,25964,wieś,Serock-gmina miejsko-wiejska,legionowski
1287,Doziny,572.905,583.757,0127746,25985,wieś,Szreńsk-gmina wiejska,mławski
1288,Dramin,545.441,582.703,0111604,26107,wieś,Baboszewo-gmina wiejska,płoński
1289,Draminek,545.808,581.336,0123458,26108,wieś,Raciąż-gmina wiejska,płoński
1290,Drażniew,506.291,752.436,0675086,26163,wieś,Korczew-gmina wiejska,siedlecki
1291,Dreglin,551.483,583.084,0114554,26204,wieś,Glinojeck-gmina miejsko-wiejska,ciechanowski
1292,Drewnowo-Gołyń,549.064,729.005,0395100,26242,wieś,Boguty-Pianki-gmina wiejska,ostrowski
1293,Drewnowo-Lipskie,547.031,727.928,0395122,26243,wieś,Boguty-Pianki-gmina wiejska,ostrowski
1294,Drewnowo-Ziemaki,546.011,728.735,0395139,26244,wieś,Boguty-Pianki-gmina wiejska,ostrowski
1295,Drezno,374.238,683.584,0617290,26247,wieś,Ciepielów-gmina miejsko-wiejska,lipski
1296,Drgicz,522.497,695.510,0690909,26261,wieś,Stoczek-gmina wiejska,węgrowski
1297,Drobin,541.855,566.730,0563223,26266,miasto,Drobin-gmina miejsko-wiejska,płocki
1298,Drochowo,518.314,594.635,0119379,26297,wieś,Naruszewo-gmina wiejska,płoński
1299,Drochówka,517.402,596.314,0119391,26300,wieś,Naruszewo-gmina wiejska,płoński
1300,Drochówka za Rąbieżem,517.703,598.303,1060984,199630,kolonia,Naruszewo-gmina wiejska,płoński
1301,Drogiszka,566.486,591.017,0126630,26307,wieś,Strzegowo-gmina wiejska,mławski
1302,Drogoszewo,525.317,665.130,0522810,26329,wieś,Wyszków-gmina miejsko-wiejska,wyszkowski
1303,Drop,502.282,685.578,0670284,26352,wieś,Dobre-gmina miejsko-wiejska,miński
1304,Drozdowo,542.548,582.371,0123464,26374,wieś,Raciąż-gmina wiejska,płoński
1305,Drozdowo,551.032,665.254,0519759,26376,wieś,Rzewnie-gmina wiejska,makowski
1306,Drozdy,458.250,624.556,0009290,26394,osada,Tarczyn-gmina miejsko-wiejska,piaseczyński
1307,Drozdów,383.712,680.601,0643459,26384,wieś,Zwoleń-gmina miejsko-wiejska,zwoleński
1308,Drożanki,390.557,667.613,0620932,26400,wieś,Gózd-gmina wiejska,radomski
1309,Drożdżyn,531.422,599.191,0125747,26410,wieś,Sochocin-gmina miejsko-wiejska,płoński
1310,Drożdżówka,468.913,683.671,0687037,26407,wieś,Siennica-gmina miejsko-wiejska,miński
1311,Druchowo,546.197,566.276,0123470,26440,wieś,Raciąż-gmina wiejska,płoński
1312,Drupia,471.966,716.966,0687563,26497,wieś,Skórzec-gmina wiejska,siedlecki
1313,Drutarnia,385.109,612.352,0633797,26499,wieś,Przysucha-gmina miejsko-wiejska,przysuski
1314,Drwalew,449.728,639.041,0616528,26519,wieś,Chynów-gmina wiejska,grójecki
1315,Drwalewice,448.653,639.267,0616534,26522,wieś,Chynów-gmina wiejska,grójecki
1316,Drwały,531.430,648.168,0523778,26526,wieś,Zatory-gmina wiejska,pułtuski
1317,Drwały,529.580,552.719,0559606,26525,wieś,Bielsk-gmina wiejska,płocki
1318,Drwały,503.851,575.755,0579052,26527,wieś,Wyszogród-gmina miejsko-wiejska,płocki
1319,Drwęcz,577.612,678.609,0519392,26539,wieś,Rzekuń-gmina wiejska,ostrołęcki
1320,Drybus,474.781,598.956,0722911,26549,wieś,Baranów-gmina wiejska,grodziski
1321,Drążdżewo,582.575,642.186,0511723,26181,wieś,Krasnosielc-gmina wiejska,makowski
1322,Drążdżewo Małe,581.156,643.642,0511746,26183,wieś,Krasnosielc-gmina wiejska,makowski
1323,Drążdżewo Nowe,585.890,640.698,0510698,26184,wieś,Jednorożec-gmina wiejska,przasnyski
1324,Drążdżewo-Kujawy,583.384,640.505,0511730,26182,wieś,Krasnosielc-gmina wiejska,makowski
1325,Drążewo,548.813,610.670,0126149,26187,wieś,Sońsk-gmina wiejska,ciechanowski
1326,Drążno,403.154,611.710,0626538,26196,wieś,Klwów-gmina wiejska,przysuski
1327,Dręszew,519.390,655.447,0508922,26252,wieś,Dąbrówka-gmina wiejska,wołomiński
1328,Drężek,614.460,658.428,0514897,26256,wieś,Myszyniec-gmina miejsko-wiejska,ostrołęcki
1329,Drężewo,582.422,669.332,0515804,26257,wieś,Olszewo-Borki-gmina wiejska,ostrołęcki
1330,Dubicze,491.314,772.357,0020238,26714,wieś,Stara Kornica-gmina wiejska,łosicki
1331,Dubrawa,362.449,665.257,0635483,26788,wieś,Rzeczniów-gmina wiejska,lipski
1332,Duchnice,482.990,622.473,0005776,26806,wieś,Ożarów Mazowiecki-gmina miejsko-wiejska,warszawski zachodni
1333,Duchnów,483.091,660.585,0009917,26811,wieś,Wiązowna-gmina wiejska,otwocki
1334,Duchów,497.571,686.050,0670290,26821,wieś,Dobre-gmina miejsko-wiejska,miński
1335,Ducka Wola,426.179,645.417,0638702,26825,wieś,Stromiec-gmina wiejska,białobrzeski
1336,Duczki,502.052,655.814,0010205,26829,wieś,Wołomin-gmina miejsko-wiejska,wołomiński
1337,Duczymin,600.381,619.895,0507414,26833,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
1338,Dudka,455.499,686.119,0668650,26845,wieś,Borowie-gmina wiejska,garwoliński
1339,Dudki,432.945,695.593,0692417,26850,wieś,Trojanów-gmina wiejska,garwoliński
1340,Dudowizna,538.477,683.520,0506604,26886,wieś,Brańszczyk-gmina wiejska,wyszkowski
1341,Dudy,547.230,695.036,0516608,26900,wieś,Ostrów Mazowiecka-gmina wiejska,ostrowski
1342,Dudy Puszczańskie,622.267,665.743,0513509,26907,wieś,Łyse-gmina wiejska,ostrołęcki
1343,Dukt,553.416,593.258,0114560,26941,wieś,Glinojeck-gmina miejsko-wiejska,ciechanowski
1344,Dunaj,570.008,592.029,0127315,26994,wieś,Stupsk-gmina wiejska,mławski
1345,Dunaj,610.794,645.859,0508023,193264,osada leśna,Czarnia-gmina wiejska,ostrołęcki
1346,Duninopol,474.531,595.849,0739260,27027,wieś,Wiskitki-gmina miejsko-wiejska,żyrardowski
1347,Duninów Duży,517.677,529.218,0572067,27032,wieś,Nowy Duninów-gmina wiejska,płocki
1348,Duranów,480.971,586.035,0738102,27071,wieś,Sochaczew-gmina wiejska,sochaczewski
1349,Durlasy,591.188,670.358,0512935,27086,wieś,Lelis-gmina wiejska,ostrołęcki
1350,Duży Dół,452.091,628.350,0622167,27329,wieś,Grójec-gmina miejsko-wiejska,grójecki
1351,Duży Las,396.556,626.527,0634555,27363,przysiółek,Przytyk-gmina miejsko-wiejska,radomski
1352,Dwa Młyny,555.917,542.488,0575150,27431,kolonia,Sierpc-gmina wiejska,sierpecki
1353,Dwórzno,455.290,610.585,0732499,27710,wieś,Mszczonów-gmina miejsko-wiejska,żyrardowski
1354,Dybki,543.290,684.330,0507070,27734,osada leśna,Brok-gmina miejsko-wiejska,ostrowski
1355,Dybki,543.765,682.647,0516301,27733,wieś,Ostrów Mazowiecka-gmina wiejska,ostrowski
1356,Dybów,521.155,715.936,0675979,27758,wieś,Kosów Lacki-gmina miejsko-wiejska,sokołowski
1357,Dybów-Kolonia,506.424,650.133,0007628,27759,wieś,Radzymin-gmina miejsko-wiejska,wołomiński
1358,Dylew,429.035,623.306,0629258,27810,wieś,Mogielnica-gmina miejsko-wiejska,grójecki
1359,Dylewo,594.426,663.825,0511077,27818,wieś,Kadzidło-gmina wiejska,ostrołęcki
1360,Dylewo,571.735,655.775,0520828,27819,wieś,Sypniewo-gmina wiejska,makowski
1361,Dynak,594.705,643.775,0510480,27881,wieś,Jednorożec-gmina wiejska,przasnyski
1362,Dyszobaba,563.384,661.257,0518607,27921,wieś,Różan-gmina miejsko-wiejska,makowski
1363,Dyzin,471.508,663.555,0000862,27933,wieś,Celestynów-gmina wiejska,otwocki
1364,Dzban,556.226,568.108,0125240,27935,przysiółek,Siemiątkowo-gmina wiejska,żuromiński
1365,Dzbanice,528.207,640.525,0122654,27937,wieś,Pokrzywnica-gmina wiejska,pułtuski
1366,Dzbenin,579.037,670.592,0519400,27945,wieś,Rzekuń-gmina wiejska,ostrołęcki
1367,Dzbenin,581.767,685.769,0522069,27946,wieś,Troszyn-gmina wiejska,ostrołęcki
1368,Dzbonie,564.034,613.994,0121471,27948,wieś,Opinogóra Górna-gmina wiejska,ciechanowski
1369,Dzbądz,556.048,664.021,0518613,27943,wieś,Różan-gmina miejsko-wiejska,makowski
1370,Dzbądzek,556.366,665.489,0510050,27944,wieś,Goworowo-gmina wiejska,ostrołęcki
1371,Dziadkowskie,475.688,760.298,0012470,27975,wieś,Huszlew-gmina wiejska,łosicki
1372,Dziadkowskie-Folwark,475.972,760.798,0012486,27976,wieś,Huszlew-gmina wiejska,łosicki
1373,Dziarno,538.950,624.282,0128409,28513,wieś,Świercze-gmina wiejska,pułtuski
1374,Dziarnowo,529.007,546.154,0576125,28523,wieś,Stara Biała-gmina wiejska,płocki
1375,Dziarnów,422.695,621.521,0629264,28525,wieś,Mogielnica-gmina miejsko-wiejska,grójecki
1376,Działki,540.447,657.923,0515170,194279,kolonia,Obryte-gmina wiejska,pułtuski
1377,Działki,467.723,595.727,0739277,28272,wieś,Wiskitki-gmina miejsko-wiejska,żyrardowski
1378,Działki Brzóskie,414.683,667.799,0619640,11846,wieś,Głowaczów-gmina miejsko-wiejska,kozienicki
1379,Działki Suskowolskie,403.057,671.649,0631120,28327,wieś,Pionki-gmina wiejska,radomski
1380,Działy,493.155,555.498,0574439,28376,wieś,Sanniki-gmina miejsko-wiejska,gostyniński
1381,Działy Czarnowskie,514.426,652.014,0508939,28469,wieś,Dąbrówka-gmina wiejska,wołomiński
1382,Działyń,580.428,661.626,0515810,28491,wieś,Olszewo-Borki-gmina wiejska,ostrołęcki
1383,Dziechciniec,478.558,660.954,0009923,28571,wieś,Wiązowna-gmina wiejska,otwocki
1384,Dziecinów,431.320,659.366,0621682,28587,wieś,Grabów nad Pilicą-gmina wiejska,kozienicki
1385,Dziecinów,460.055,656.891,0687706,28585,wieś,Sobienie-Jeziory-gmina wiejska,otwocki
1386,Dzieczewo,562.993,569.328,0125256,28588,wieś,Siemiątkowo-gmina wiejska,żuromiński
1387,Dziedzice,535.539,558.748,0559612,28606,wieś,Bielsk-gmina wiejska,płocki
1388,Dziegietnia,505.937,722.410,0688752,28640,wieś,Sokołów Podlaski-gmina wiejska,sokołowski
1389,Dziegietnia-Kolonia,505.906,722.586,0688769,195818,wieś,Sokołów Podlaski-gmina wiejska,sokołowski
1390,Dziekanów Leśny,500.114,626.253,0005115,28656,wieś,Łomianki-gmina miejsko-wiejska,warszawski zachodni
1391,Dziekanów Nowy,502.044,624.474,0005173,89986,wieś,Łomianki-gmina miejsko-wiejska,warszawski zachodni
1392,Dziekanów Polski,501.538,625.606,0005121,28657,wieś,Łomianki-gmina miejsko-wiejska,warszawski zachodni
1393,Dziektarzewo,545.502,590.025,0111610,28670,wieś,Baboszewo-gmina wiejska,płoński
1394,Dziektarzewo-Wylaty,542.470,589.207,0111627,28672,kolonia,Baboszewo-gmina wiejska,płoński
1395,Dzielin,573.635,616.456,0113052,28707,wieś,Czernice Borowe-gmina wiejska,przasnyski
1396,Dzielnik,469.362,685.268,0687050,28738,wieś,Siennica-gmina miejsko-wiejska,miński
1397,Dziembakowo,549.846,549.865,0574770,28741,wieś,Sierpc-gmina wiejska,sierpecki
1398,Dzierzby Szlacheckie,523.121,732.348,0672604,28810,wieś,Jabłonna Lacka-gmina wiejska,sokołowski
1399,Dzierzby Włościańskie,523.387,732.803,0672538,28811,wieś,Jabłonna Lacka-gmina wiejska,sokołowski
1400,Dzierzgowo,588.655,611.170,0114198,28820,wieś,Dzierzgowo-gmina wiejska,mławski
1401,Dzierzgówek,590.507,609.242,0114206,28824,wieś,Dzierzgowo-gmina wiejska,mławski
1402,Dzierzkówek Nowy,378.503,661.224,0637252,89987,wieś,Skaryszew-gmina miejsko-wiejska,radomski
1403,Dzierzkówek Stary,379.364,660.018,0637364,129746,wieś,Skaryszew-gmina miejsko-wiejska,radomski
1404,Dzierzązna,518.275,542.494,0572073,28787,wieś,Nowy Duninów-gmina wiejska,płocki
1405,Dzierzążnia,529.881,582.595,0113856,28793,wieś,Dzierzążnia-gmina wiejska,płoński
1406,Dzierzęga-Nadbory,599.117,618.969,0507443,28813,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
1407,Dzierżanowo,550.255,639.785,0521147,28842,wieś,Szelków-gmina wiejska,makowski
1408,Dzierżanowo,514.994,580.703,0570677,28843,wieś,Mała Wieś-gmina wiejska,płocki
1409,Dzierżanowo-Osada,515.363,579.271,0570683,173114,wieś,Mała Wieś-gmina wiejska,płocki
1410,Dzierżanów,513.772,677.359,0673437,28845,wieś,Jadów-gmina miejsko-wiejska,wołomiński
1411,Dzierżenin,524.914,641.607,0122660,28876,wieś,Pokrzywnica-gmina wiejska,pułtuski
1412,Dziewanowo,541.200,562.203,0563252,28939,wieś,Drobin-gmina miejsko-wiejska,płocki
1413,Dziewule,470.383,733.100,0696361,28999,wieś,Zbuczyn-gmina wiejska,siedlecki
1414,Dziki Bór,567.117,542.427,0578319,29073,wieś,Szczutowo-gmina wiejska,sierpecki
1415,Dziunin,429.439,618.174,0629270,29219,wieś,Mogielnica-gmina miejsko-wiejska,grójecki
1416,Dziurków,367.025,689.385,0637513,29263,wieś,Solec nad Wisłą-gmina miejsko-wiejska,lipski
1417,Dziwy,582.965,554.361,0118523,29296,wieś,Lubowidz-gmina miejsko-wiejska,żuromiński
1418,Dzięcioły,494.085,756.175,0015533,29025,wieś,Łosice-gmina miejsko-wiejska,łosicki
1419,Dzięcioły,509.160,667.939,0521489,29024,wieś,Tłuszcz-gmina miejsko-wiejska,wołomiński
1420,Dzięcioły Bliższe,530.385,722.895,0690312,29028,wieś,Sterdyń-gmina wiejska,sokołowski
1421,Dzięcioły Dalsze,530.877,723.519,0690335,29029,wieś,Sterdyń-gmina wiejska,sokołowski
1422,Dzięgielewo,535.799,543.519,0565110,29039,wieś,Gozdowo-gmina wiejska,sierpecki
1423,Dzięglewo,489.335,589.860,0738243,29044,wieś,Sochaczew-gmina wiejska,sochaczewski
1424,Dziękowizna,482.655,682.336,0681632,29050,wieś,Mińsk Mazowiecki-gmina wiejska,miński
1425,Dzwonek,569.574,681.913,0508201,29299,wieś,Czerwin-gmina wiejska,ostrołęcki
1426,Dąbek,573.078,591.525,0127284,21619,wieś,Stupsk-gmina wiejska,mławski
1427,Dąbek,569.536,688.110,0508170,21622,wieś,Czerwin-gmina wiejska,ostrołęcki
1428,Dąbek,578.494,686.159,0522052,21621,wieś,Troszyn-gmina wiejska,ostrołęcki
1429,Dąbki,559.227,625.301,0117357,21713,kolonia,Krasne-gmina wiejska,przasnyski
1430,Dąbkowa Parowa,561.911,539.201,0578294,21728,wieś,Szczutowo-gmina wiejska,sierpecki
1431,Dąbkowizna,508.674,641.591,0005724,21734,osada leśna,Nieporęt-gmina wiejska,legionowski
1432,Dąbrowa,525.419,628.743,0119936,21855,wieś,Nasielsk-gmina miejsko-wiejska,nowodworski
1433,Dąbrowa,544.446,604.641,0121092,21837,wieś,Ojrzeń-gmina wiejska,ciechanowski
1434,Dąbrowa,567.514,585.771,0126617,21834,wieś,Strzegowo-gmina wiejska,mławski
1435,Dąbrowa,579.389,562.628,0130174,21832,wieś,Żuromin-gmina miejsko-wiejska,żuromiński
1436,Dąbrowa,552.155,710.553,0394542,21842,wieś,Andrzejewo-gmina wiejska,ostrowski
1437,Dąbrowa,601.794,646.251,0506047,21881,wieś,Baranowo-gmina wiejska,ostrołęcki
1438,Dąbrowa,596.897,620.618,0507360,21879,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
1439,Dąbrowa,538.462,659.488,0518760,21840,wieś,Rząśnik-gmina wiejska,wyszkowski
1440,Dąbrowa,376.191,680.369,0617278,21945,wieś,Ciepielów-gmina miejsko-wiejska,lipski
1441,Dąbrowa,426.189,614.824,0629229,21913,wieś,Mogielnica-gmina miejsko-wiejska,grójecki
1442,Dąbrowa,421.819,606.056,0629614,21914,wieś,Nowe Miasto nad Pilicą-gmina miejsko-wiejska,grójecki
1443,Dąbrowa,413.690,600.359,0629940,21919,wieś,Odrzywół-gmina miejsko-wiejska,przysuski
1444,Dąbrowa,504.982,689.758,0675420,21889,wieś,Korytnica-gmina wiejska,węgrowski
1445,Dąbrowa,439.883,674.034,0678328,21912,wieś,Łaskarzew-gmina wiejska,garwoliński
1446,Dąbrowa,521.439,690.562,0678788,21886,wieś,Łochów-gmina miejsko-wiejska,węgrowski
1447,Dąbrowa,497.243,710.074,0682086,21893,wieś,Mokobody-gmina wiejska,siedlecki
1448,Dąbrowa,477.763,692.115,0682650,21880,wieś,Mrozy-gmina miejsko-wiejska,miński
1449,Dąbrowa,499.446,746.994,0684381,21901,wieś,Przesmyki-gmina wiejska,siedlecki
1450,Dąbrowa,474.206,675.821,0687014,21877,wieś,Siennica-gmina miejsko-wiejska,miński
1451,Dąbrowa,509.269,710.735,0688717,21887,wieś,Sokołów Podlaski-gmina wiejska,sokołowski
1452,Dąbrowa,498.014,626.981,0920887,21864,wieś,Łomianki-gmina miejsko-wiejska,warszawski zachodni
1453,Dąbrowa Chotomowska,508.075,627.184,0002996,22129,wieś,Jabłonna-gmina wiejska,legionowski
1454,Dąbrowa Duża,450.271,646.679,0616505,22136,wieś,Chynów-gmina wiejska,grójecki
1455,Dąbrowa Goszczewicka,399.085,622.752,0632214,22138,wieś,Potworów-gmina wiejska,przysuski
1456,Dąbrowa Jastrzębska,406.834,657.071,0624189,22146,wieś,Jastrzębia-gmina wiejska,radomski
1457,Dąbrowa Kozłowska,401.356,657.491,0624203,22147,wieś,Jastrzębia-gmina wiejska,radomski
1458,Dąbrowa-Kolonia,440.653,673.963,0678334,22102,wieś,Łaskarzew-gmina wiejska,garwoliński
1459,Dąbrowa-Las,400.864,680.217,0631976,22106,wieś,Policzna-gmina wiejska,zwoleński
1460,Dąbrowica,502.067,665.902,0684122,22226,wieś,Poświętne-gmina wiejska,wołomiński
1461,Dąbrowice,578.108,551.486,0130180,22254,wieś,Żuromin-gmina miejsko-wiejska,żuromiński
1462,Dąbrusk,531.758,562.821,0576510,22673,wieś,Staroźreby-gmina miejsko-wiejska,płocki
1463,Dąbrówka,469.602,661.636,0000833,22422,wieś,Celestynów-gmina wiejska,otwocki
1464,Dąbrówka,499.526,609.028,0001229,22416,wieś,Czosnów-gmina wiejska,nowodworski
1465,Dąbrówka,475.453,607.905,0002170,22418,wieś,Grodzisk Mazowiecki-gmina miejsko-wiejska,grodziski
1466,Dąbrówka,563.082,648.679,0508655,22405,wieś,Czerwonka-gmina wiejska,makowski
1467,Dąbrówka,515.596,655.965,0508916,22414,wieś,Dąbrówka-gmina wiejska,wołomiński
1468,Dąbrówka,597.119,677.072,0512906,22428,wieś,Lelis-gmina wiejska,ostrołęcki
1469,Dąbrówka,595.304,674.107,0512912,22427,osada leśna,Lelis-gmina wiejska,ostrołęcki
1470,Dąbrówka,563.277,664.601,0518599,22406,wieś,Różan-gmina miejsko-wiejska,makowski
1471,Dąbrówka,552.117,655.653,0519720,22407,wieś,Rzewnie-gmina wiejska,makowski
1472,Dąbrówka,509.446,524.656,0564263,22395,wieś,Gostynin-gmina wiejska,gostyniński
1473,Dąbrówka,416.908,633.878,0614535,22445,wieś,Białobrzegi-gmina miejsko-wiejska,białobrzeski
1474,Dąbrówka,371.966,684.986,0627992,22452,wieś,Lipsko-gmina miejsko-wiejska,lipski
1475,Dąbrówka,446.806,619.118,0631373,22429,wieś,Pniewy-gmina wiejska,grójecki
1476,Dąbrówka,353.542,672.509,0636264,22489,wieś,Sienno-gmina miejsko-wiejska,lipski
1477,Dąbrówka,467.929,692.742,0677560,22424,wieś,Latowicz-gmina miejsko-wiejska,miński
1478,Dąbrówka Makowska,391.178,655.641,0636880,22573,kolonia,Skaryszew-gmina miejsko-wiejska,radomski
1479,Dąbrówka Nagórna,400.273,644.398,0642260,22585,wieś,Zakrzew-gmina wiejska,radomski
1480,Dąbrówka Nowa,436.623,618.499,0615078,22589,wieś,Błędów-gmina wiejska,grójecki
1481,Dąbrówka Ostrowska,601.763,621.870,0507390,22590,wieś,Chorzele-gmina miejsko-wiejska,przasnyski
1482,Dąbrówka Podłężna,402.933,642.391,0642313,22594,wieś,Zakrzew-gmina wiejska,radomski
1483,Dąbrówka Stara,435.573,619.139,0615121,22603,wieś,Błędów-gmina wiejska,grójecki
